Year,Week,Rainfall_mm,Soil_Moisture,Temperature_C,Crop_Type,Fertilizer_kg_per_ha,Crop_Yield_tons_per_ha
2020,16,15.51988789094855,0.2806175927967701,28.849219569062164,Beans,57.3,4.26
2020,17,16.85550002230899,0.3082759231848769,28.19099638761552,Beans,57.3,4.26
2020,18,12.706040076305102,0.3109460557850376,30.044135648096237,Beans,57.3,4.26
2020,19,13.9072367536992,0.3096052653702092,26.57483218810758,Beans,57.3,4.26
2020,20,13.82902481461056,0.285961957182528,28.1056168164015,Beans,57.3,4.26
2020,21,17.93319934192644,0.3326775349457281,29.701241930979883,Beans,57.3,4.26
2020,22,14.847059486491878,0.2899925882960512,28.30299709698278,Beans,57.3,4.26
2020,23,12.51999696402224,0.3341049351321847,30.106173245340564,Beans,57.3,4.26
2020,24,14.266619000857068,0.2823880810950777,26.832293053265555,Beans,57.3,4.26
2020,25,17.31779202205184,0.2830158641888102,27.98900993138198,Beans,57.3,4.26
2020,26,17.86597348355689,0.2989717135677533,29.95143343071363,Beans,57.3,4.26
2020,27,14.735234608665936,0.3134840280205273,29.132968782629984,Beans,57.3,4.26
2020,28,17.722401498954923,0.3108097871125471,28.50556983726036,Beans,57.3,4.26
2020,29,17.78704166415993,0.2929434724126331,29.84353212975632,Beans,57.3,4.26
2020,30,13.282896840467908,0.305108678034258,27.746326952203876,Beans,57.3,4.26
2020,31,12.64671973127374,0.3333899943074703,28.615576961521768,Beans,57.3,4.26
2020,32,15.160923223662024,0.339593804567778,29.214349813144228,Beans,57.3,4.26
2020,33,13.822254168470009,0.3376382425587828,27.478952991925837,Beans,57.3,4.26
2020,34,13.449261576014647,0.3338536488014654,28.01281676367438,Beans,57.3,4.26
2020,35,15.323706170114352,0.3304841814854022,27.132857293051813,Beans,57.3,4.26
2020,36,15.586369920071837,0.3160174585052909,26.61206766352149,Beans,57.3,4.26
2020,37,17.721345797148516,0.3014146957618375,27.345753145341693,Beans,57.3,4.26
2020,38,16.55759330373853,0.2919241075120102,28.86209074583485,Beans,57.3,4.26
2020,39,14.851079675129126,0.2865980829899672,29.23732034745884,Beans,57.3,4.26
2020,40,13.487649048481888,0.3114557106757555,26.920917652238973,Beans,57.3,4.26
2020,41,17.08923638001404,0.2922827670108746,27.33462865350948,Beans,57.3,4.26
2020,42,16.494314607655408,0.2868634028508743,29.56024825414957,Beans,57.3,4.26
2020,43,14.63278632292586,0.3351525553714218,30.355856624962467,Beans,57.3,4.26
2020,44,14.55928644854364,0.3036115034297685,26.869851527845757,Beans,57.3,4.26
2020,45,15.899998984485446,0.3091761933647396,28.769997955196462,Beans,57.3,4.26
2020,46,12.719534991359048,0.334560023143283,29.60642634248219,Beans,57.3,4.26
2020,47,14.380770818631516,0.3359849336343173,30.110634495619408,Beans,57.3,4.26
2020,48,13.436632545015662,0.2945780192514654,29.90658844437713,Beans,57.3,4.26
2020,49,14.55825129965882,0.3109988541655266,29.4608236142652,Beans,57.3,4.26
2020,50,16.647060550739074,0.3007977605901673,27.02130099417991,Beans,57.3,4.26
2020,51,16.931218836907345,0.2886102536073264,27.515270166370605,Beans,57.3,4.26
2020,52,17.586680336483955,0.2830956289506552,26.81851805294987,Beans,57.3,4.26
2006,1,12.297482334240511,0.4927951355653384,25.548949371124397,Pigeon Peas,58.6,5.26
2006,2,13.265447368916504,0.5158761486232514,21.922178226977582,Pigeon Peas,58.6,5.26
2006,3,12.371513369571012,0.4961163391301689,24.37082461172258,Pigeon Peas,58.6,5.26
